filename,comercio_id,etl_run,storage_class,file_type,Downloadable,upload_timestamp
sepa_2_comercio-sepa-2_2016-04-30_01-00-09.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-2_2016-05-01_01-00-11.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-2_2016-05-02_04-00-08.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-2_2016-05-03_01-00-09.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-2_2016-05-04_01-01-11.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-2_2016-05-05_01-01-05.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-2_2016-05-06_01-01-29.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-2_2016-05-07_01-01-23.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-2_2016-05-08_01-00-09.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-2_2016-05-09_01-01-32.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-2_2016-05-10_01-01-25.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-2_2016-05-11_01-01-13.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-2_2016-05-27_01-01-30.zip, 2, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-3_2016-04-27_10-42-58.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-3_2016-04-28_01-00-09.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-3_2016-04-29_01-00-10.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-3_2016-04-30_01-00-09.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-3_2016-05-01_01-00-11.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-3_2016-05-02_04-00-08.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-3_2016-05-03_01-00-09.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-3_2016-05-04_01-01-11.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-3_2016-05-05_01-01-05.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-3_2016-05-06_01-01-29.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-3_2016-05-07_01-01-23.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-3_2016-05-08_01-00-09.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-3_2016-05-09_01-01-32.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-3_2016-05-10_01-01-25.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-3_2016-05-11_01-01-13.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-3_2016-05-12_11-24-22.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 11:24:22
sepa_2_comercio-sepa-3_2016-05-19_08-30-26.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 08:30:26
sepa_2_comercio-sepa-3_2016-05-27_01-01-30.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-3_2016-05-30_01-01-27.zip, 3, 10:00hs, GLACIER, zip, FALSE, 2016/05/30 01:01:27
sepa_2_comercio-sepa-4_2016-04-27_10-42-58.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-4_2016-04-28_01-00-09.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-4_2016-04-29_01-00-10.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-4_2016-04-30_01-00-09.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-4_2016-05-01_01-00-11.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-4_2016-05-02_04-00-08.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-4_2016-05-03_01-00-09.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-4_2016-05-04_01-01-11.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-4_2016-05-05_01-01-05.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-4_2016-05-06_01-01-29.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-4_2016-05-07_01-01-23.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-4_2016-05-08_01-00-09.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-4_2016-05-09_01-01-32.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-4_2016-05-10_01-01-25.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-4_2016-05-11_01-01-13.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-4_2016-05-12_11-24-22.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 11:24:22
sepa_2_comercio-sepa-4_2016-05-19_08-30-26.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 08:30:26
sepa_2_comercio-sepa-4_2016-05-27_01-01-30.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-4_2016-05-30_01-01-27.zip, 4, 10:00hs, GLACIER, zip, FALSE, 2016/05/30 01:01:27
sepa_2_comercio-sepa-5_2016-04-29_01-00-10.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-5_2016-04-30_01-00-09.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-5_2016-05-01_01-00-11.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-5_2016-05-02_04-00-08.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-5_2016-05-03_01-00-09.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-5_2016-05-04_01-01-11.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-5_2016-05-05_01-01-05.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-5_2016-05-06_01-01-29.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-5_2016-05-07_01-01-23.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-5_2016-05-08_01-00-09.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-5_2016-05-09_01-01-32.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-5_2016-05-10_01-01-25.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-5_2016-05-11_01-01-13.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-5_2016-05-12_01-01-21.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 01:01:21
sepa_2_comercio-sepa-5_2016-05-14_01-01-16.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/14 01:01:16
sepa_2_comercio-sepa-5_2016-05-16_01-01-17.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/16 01:01:17
sepa_2_comercio-sepa-5_2016-05-17_01-01-24.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/17 01:01:24
sepa_2_comercio-sepa-5_2016-05-18_01-01-25.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/18 01:01:25
sepa_2_comercio-sepa-5_2016-05-19_01-01-27.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 01:01:27
sepa_2_comercio-sepa-5_2016-05-20_01-01-37.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/20 01:01:37
sepa_2_comercio-sepa-5_2016-05-21_01-01-26.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/21 01:01:26
sepa_2_comercio-sepa-5_2016-05-22_01-01-20.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/22 01:01:20
sepa_2_comercio-sepa-5_2016-05-23_01-01-29.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/23 01:01:29
sepa_2_comercio-sepa-5_2016-05-24_01-01-37.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/24 01:01:37
sepa_2_comercio-sepa-5_2016-05-25_01-01-35.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/25 01:01:35
sepa_2_comercio-sepa-5_2016-05-26_01-01-55.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/26 01:01:55
sepa_2_comercio-sepa-5_2016-05-27_01-01-30.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-5_2016-05-28_01-01-21.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/28 01:01:21
sepa_2_comercio-sepa-5_2016-05-29_01-01-26.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/29 01:01:26
sepa_2_comercio-sepa-5_2016-05-30_01-01-27.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/30 01:01:27
sepa_2_comercio-sepa-5_2016-05-31_01-01-33.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/05/31 01:01:33
sepa_2_comercio-sepa-5_2016-06-01_01-01-36.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/06/01 01:01:36
sepa_2_comercio-sepa-5_2016-06-02_01-01-49.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/06/02 01:01:49
sepa_2_comercio-sepa-5_2016-06-03_01-01-29.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/06/03 01:01:29
sepa_2_comercio-sepa-5_2016-06-04_01-01-21.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/06/04 01:01:21
sepa_2_comercio-sepa-5_2016-06-05_01-01-26.zip, 5, 10:00hs, GLACIER, zip, FALSE, 2016/06/05 01:01:26
sepa_2_comercio-sepa-6_2016-04-27_10-42-58.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-6_2016-04-28_01-00-09.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-6_2016-04-29_01-00-10.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-6_2016-04-30_01-00-09.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-6_2016-05-01_01-00-11.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-6_2016-05-02_04-00-08.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-6_2016-05-03_01-00-09.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-6_2016-05-04_01-01-11.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-6_2016-05-05_01-01-05.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-6_2016-05-06_01-01-29.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-6_2016-05-07_01-01-23.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-6_2016-05-08_01-00-09.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-6_2016-05-09_01-01-32.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-6_2016-05-10_01-01-25.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-6_2016-05-11_01-01-13.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-6_2016-05-12_01-01-21.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 01:01:21
sepa_2_comercio-sepa-6_2016-05-13_01-00-09.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/13 01:00:09
sepa_2_comercio-sepa-6_2016-05-14_01-01-16.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/14 01:01:16
sepa_2_comercio-sepa-6_2016-05-15_01-01-15.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/15 01:01:15
sepa_2_comercio-sepa-6_2016-05-16_01-01-17.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/16 01:01:17
sepa_2_comercio-sepa-6_2016-05-17_01-01-24.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/17 01:01:24
sepa_2_comercio-sepa-6_2016-05-18_01-01-25.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/18 01:01:25
sepa_2_comercio-sepa-6_2016-05-19_01-01-27.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 01:01:27
sepa_2_comercio-sepa-6_2016-05-20_01-01-37.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/20 01:01:37
sepa_2_comercio-sepa-6_2016-05-21_01-01-26.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/21 01:01:26
sepa_2_comercio-sepa-6_2016-05-22_01-01-20.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/22 01:01:20
sepa_2_comercio-sepa-6_2016-05-23_01-01-29.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/23 01:01:29
sepa_2_comercio-sepa-6_2016-05-24_01-01-37.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/24 01:01:37
sepa_2_comercio-sepa-6_2016-05-25_01-01-35.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/25 01:01:35
sepa_2_comercio-sepa-6_2016-05-26_01-01-55.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/26 01:01:55
sepa_2_comercio-sepa-6_2016-05-27_01-01-30.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-6_2016-05-28_01-01-21.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/28 01:01:21
sepa_2_comercio-sepa-6_2016-05-29_01-01-26.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/29 01:01:26
sepa_2_comercio-sepa-6_2016-05-30_01-01-27.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/30 01:01:27
sepa_2_comercio-sepa-6_2016-05-31_01-01-33.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/05/31 01:01:33
sepa_2_comercio-sepa-6_2016-06-01_01-01-36.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/06/01 01:01:36
sepa_2_comercio-sepa-6_2016-06-02_01-01-49.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/06/02 01:01:49
sepa_2_comercio-sepa-6_2016-06-03_01-01-29.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/06/03 01:01:29
sepa_2_comercio-sepa-6_2016-06-04_01-01-21.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/06/04 01:01:21
sepa_2_comercio-sepa-6_2016-06-05_01-01-26.zip, 6, 10:00hs, GLACIER, zip, FALSE, 2016/06/05 01:01:26
sepa_2_comercio-sepa-7_2016-04-24_10-58-28.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/04/24 10:58:28
sepa_2_comercio-sepa-7_2016-04-27_10-42-58.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-7_2016-04-28_01-00-09.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-7_2016-04-29_01-00-10.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-7_2016-04-30_01-00-09.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-7_2016-05-01_01-00-11.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-7_2016-05-02_04-00-08.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-7_2016-05-03_01-00-09.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-7_2016-05-04_01-01-11.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-7_2016-05-05_01-01-05.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-7_2016-05-06_01-01-29.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-7_2016-05-07_01-01-23.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-7_2016-05-08_01-00-09.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-7_2016-05-09_01-01-32.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-7_2016-05-10_01-01-25.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-7_2016-05-11_01-01-13.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-7_2016-05-12_01-01-21.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 01:01:21
sepa_2_comercio-sepa-7_2016-05-17_01-01-24.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/17 01:01:24
sepa_2_comercio-sepa-7_2016-05-19_01-01-27.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 01:01:27
sepa_2_comercio-sepa-7_2016-05-23_01-01-29.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/23 01:01:29
sepa_2_comercio-sepa-7_2016-05-24_01-01-37.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/24 01:01:37
sepa_2_comercio-sepa-7_2016-05-26_01-01-55.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/26 01:01:55
sepa_2_comercio-sepa-7_2016-05-27_01-01-30.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-7_2016-05-30_01-01-27.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/05/30 01:01:27
sepa_2_comercio-sepa-7_2016-06-01_01-01-36.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/06/01 01:01:36
sepa_2_comercio-sepa-7_2016-06-03_01-01-29.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/06/03 01:01:29
sepa_2_comercio-sepa-7_2016-06-04_01-01-21.zip, 7, 10:00hs, GLACIER, zip, FALSE, 2016/06/04 01:01:21
sepa_2_comercio-sepa-8_2016-04-27_10-42-58.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-8_2016-04-28_01-00-09.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-8_2016-04-29_01-00-10.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-8_2016-04-30_01-00-09.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-8_2016-05-01_01-00-11.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-8_2016-05-02_04-00-08.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-8_2016-05-03_01-00-09.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-8_2016-05-04_01-01-11.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-8_2016-05-05_01-01-05.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-8_2016-05-06_01-01-29.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-8_2016-05-07_01-01-23.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-8_2016-05-08_01-00-09.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-8_2016-05-09_01-01-32.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-8_2016-05-10_01-01-25.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-8_2016-05-11_01-01-13.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-8_2016-05-12_11-24-22.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 11:24:22
sepa_2_comercio-sepa-8_2016-05-13_01-00-09.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/13 01:00:09
sepa_2_comercio-sepa-8_2016-05-19_08-30-26.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 08:30:26
sepa_2_comercio-sepa-8_2016-05-26_01-01-55.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/26 01:01:55
sepa_2_comercio-sepa-8_2016-05-27_01-01-30.zip, 8, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-9_2016-04-27_10-42-58.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/04/27 10:42:58
sepa_2_comercio-sepa-9_2016-04-28_01-00-09.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/04/28 01:00:09
sepa_2_comercio-sepa-9_2016-04-29_01-00-10.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/04/29 01:00:10
sepa_2_comercio-sepa-9_2016-04-30_01-00-09.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/04/30 01:00:09
sepa_2_comercio-sepa-9_2016-05-01_01-00-11.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/01 01:00:11
sepa_2_comercio-sepa-9_2016-05-02_04-00-08.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/02 04:00:08
sepa_2_comercio-sepa-9_2016-05-03_01-00-09.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/03 01:00:09
sepa_2_comercio-sepa-9_2016-05-04_01-01-11.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/04 01:01:11
sepa_2_comercio-sepa-9_2016-05-05_01-01-05.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/05 01:01:05
sepa_2_comercio-sepa-9_2016-05-06_01-01-29.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/06 01:01:29
sepa_2_comercio-sepa-9_2016-05-07_01-01-23.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/07 01:01:23
sepa_2_comercio-sepa-9_2016-05-08_01-00-09.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/08 01:00:09
sepa_2_comercio-sepa-9_2016-05-09_01-01-32.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/09 01:01:32
sepa_2_comercio-sepa-9_2016-05-10_01-01-25.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/10 01:01:25
sepa_2_comercio-sepa-9_2016-05-11_01-01-13.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/11 01:01:13
sepa_2_comercio-sepa-9_2016-05-12_01-01-21.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/12 01:01:21
sepa_2_comercio-sepa-9_2016-05-13_01-00-09.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/13 01:00:09
sepa_2_comercio-sepa-9_2016-05-17_01-01-24.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/17 01:01:24
sepa_2_comercio-sepa-9_2016-05-18_01-01-25.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/18 01:01:25
sepa_2_comercio-sepa-9_2016-05-19_01-01-27.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/19 01:01:27
sepa_2_comercio-sepa-9_2016-05-27_01-01-30.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/27 01:01:30
sepa_2_comercio-sepa-9_2016-05-31_01-01-33.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/05/31 01:01:33
sepa_2_comercio-sepa-9_2016-06-02_01-01-49.zip, 9, 10:00hs, GLACIER, zip, FALSE, 2016/06/02 01:01:49
sepa_1_comercio-sepa-10_2016-06-06_09-01-24.zip, 10, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-10_2016-06-07_09-01-30.zip, 10, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
